video,camera,date,common_name,species,count,notes,month,sample_month,sample,individual,behaviour,water_interaction
06240263.MP4,CROP09,27/06/2024 21:17,Beaver,Castor_fiber,2,Adult and babbie,Jul,CROP09_Jul,CROP_0709,adult,"EW, SW",Y
06240264.MP4,CROP09,27/06/2024 21:29,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06240265.MP4,CROP09,27/06/2024 21:40,Beaver,Castor_fiber,1,babbie,Jul,CROP09_Jul,CROP_0709,kit,SW,Y
06240266.MP4,CROP09,27/06/2024 22:46,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,kit,SW,Y
06240267.MP4,CROP09,27/06/2024 22:48,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06240268.MP4,CROP09,27/06/2024 22:53,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06240269.MP4,CROP09,27/06/2024 23:08,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, SC",Y
06240270.MP4,CROP09,27/06/2024 23:11,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, LC",Y
06240271.MP4,CROP09,27/06/2024 23:38,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06240272.MP4,CROP09,27/06/2024 23:42,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, EX",Y
27th June pm otter.MP4,CROP05,27/06/2024 23:55,Otter,Lutra_lutra,1,,Jul,CROP05_Jul,CROP_0705,juvenile,"WA, CA",Y
06250273.MP4,CROP09,28/06/2024 00:00,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, SG",Y
06250274.MP4,CROP09,28/06/2024 00:01,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06280225.MP4,CROP03,28/06/2024 00:24,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
28th June am otter.MP4,CROP04,28/06/2024 00:45,Otter,Lutra_lutra,1,,Jul,CROP04_Jul,CROP_0704,adult,WA,Y
28th June am.MP4,CROP06,28/06/2024 01:00,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
06280226.MP4,CROP03,28/06/2024 01:33,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
06250275.MP4,CROP09,28/06/2024 02:24,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
06250276.MP4,CROP09,28/06/2024 02:25,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, LC, BU",Y
06280227.MP4,CROP03,28/06/2024 05:21,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
06280228.MP4,CROP03,28/06/2024 07:31,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
06280229.MP4,CROP03,28/06/2024 09:34,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
06280230.MP4,CROP03,28/06/2024 09:39,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
06280231.MP4,CROP03,28/06/2024 09:47,Mallard,Anas_platyrhynchos,9,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
05150030.MP4,CROP08,28/06/2024 10:01,Roe deer,Capreolus_capreolus,2,,Jul,CROP08_Jul,CROP_0708,,,
05150031.MP4,CROP08,28/06/2024 10:02,Roe deer,Capreolus_capreolus,2,,Jul,CROP08_Jul,CROP_0708,,,
06250345.MP4,CROP09,28/06/2024 12:40,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,"SW, LC",Y
06280232.MP4,CROP03,28/06/2024 13:29,Mallard,Anas_platyrhynchos,5,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
06280233.MP4,CROP03,28/06/2024 16:35,Mallard,Anas_platyrhynchos,4,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
28th June pm.MP4,CROP06,28/06/2024 20:39,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
29th June am.MP4,CROP07,29/06/2024 00:43,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
06290234.MP4,CROP03,29/06/2024 01:11,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
29th June am.MP4,CROP06,29/06/2024 03:31,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
06260165.JPG,CROP01,29/06/2024 04:02,Grey heron,Ardea_cinerea,1,,Jul,CROP01_Jul,CROP_0701,,,
06290235.MP4,CROP03,29/06/2024 04:04,Blackbird,Turdus,1,,Jul,CROP03_Jul,CROP_0703,,,
06260166.JPG,CROP01,29/06/2024 10:15,Mallard,Anas_platyrhynchos,1,,Jul,CROP01_Jul,CROP_0701,,,
06260167.JPG,CROP01,29/06/2024 11:28,Mallard,Anas_platyrhynchos,1,,Jul,CROP01_Jul,CROP_0701,,,
06260168.JPG,CROP01,29/06/2024 12:07,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP01_Jul,CROP_0701,,,
06260169.JPG,CROP01,29/06/2024 14:29,Mallard,Anas_platyrhynchos,5,Ducklings,Jul,CROP01_Jul,CROP_0701,,,
06260170.JPG,CROP01,29/06/2024 14:29,Mallard,Anas_platyrhynchos,4,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
06260171.JPG,CROP01,29/06/2024 16:10,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP01_Jul,CROP_0701,,,
29th June pm heron.MP4,CROP02,29/06/2024 16:50,Grey heron,Ardea_cinerea,1,,Jul,CROP02_Jul,CROP_0702,,,
29th June pm heron (2).MP4,CROP02,29/06/2024 16:53,Grey heron,Ardea_cinerea,1,,Jul,CROP02_Jul,CROP_0702,,,
29th June pm heron (3).MP4,CROP02,29/06/2024 17:20,Grey heron,Ardea_cinerea,1,,Jul,CROP02_Jul,CROP_0702,,,
29th June pm.MP4,CROP06,29/06/2024 18:31,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
06260172.JPG,CROP01,29/06/2024 18:52,Beaver,Castor_fiber,1,,Jul,CROP01_Jul,CROP_0701,adult,SW,Y
29th June pm.MP4,CROP04,29/06/2024 20:46,Beaver,Castor_fiber,1,,Jul,CROP04_Jul,CROP_0704,adult,EW,Y
06300236.MP4,CROP03,30/06/2024 01:34,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
30th June am.MP4,CROP07,30/06/2024 01:41,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
06300237.MP4,CROP03,30/06/2024 01:47,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
30th June am.MP4,CROP06,30/06/2024 02:31,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
30th June am (2).MP4,CROP07,30/06/2024 02:44,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,"SW, LC",Y
06300238.MP4,CROP03,30/06/2024 06:55,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
30th June pm heron (2).MP4,CROP02,30/06/2024 16:36,Grey heron,Ardea_cinerea,1,,Jul,CROP02_Jul,CROP_0702,,,
30th June pm.MP4,CROP06,30/06/2024 18:16,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
30th June pm heron (3).MP4,CROP07,30/06/2024 18:34,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
30th June pm heron.MP4,CROP07,30/06/2024 18:34,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
06300243.MP4,CROP03,30/06/2024 19:30,Beaver,Castor_fiber,1,,Jul,CROP03_Jul,CROP_0703,adult,EW,Y
30th June pm heron.MP4,CROP06,30/06/2024 20:15,Grey heron,Ardea_cinerea,1,,Jul,CROP06_Jul,CROP_0706,,,
06300244.MP4,CROP03,30/06/2024 22:11,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
06300245.MP4,CROP03,30/06/2024 22:11,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
06300246.MP4,CROP03,30/06/2024 22:12,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
30th June pm.MP4,CROP04,30/06/2024 22:16,Beaver,Castor_fiber,1,,Jul,CROP04_Jul,CROP_0704,adult,EW,Y
06300247.MP4,CROP03,30/06/2024 23:25,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
30th June pm (2).MP4,CROP06,30/06/2024 23:52,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
07010248.MP4,CROP03,01/07/2024 02:16,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
07010249.MP4,CROP03,01/07/2024 02:57,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
05180032.MP4,CROP08,01/07/2024 03:44,Beaver,Castor_fiber,1,,Jul,CROP08_Jul,CROP_0708,adult,EA,Y
1st July am heron.MP4,CROP07,01/07/2024 07:53,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
06280173.JPG,CROP01,01/07/2024 13:54,Roe deer,Capreolus_capreolus,1,,Jul,CROP01_Jul,CROP_0701,,,
07010250.MP4,CROP03,01/07/2024 17:42,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
1st July pm.MP4,CROP07,01/07/2024 18:29,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
1st July pm heron.MP4,CROP07,01/07/2024 18:31,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
07010251.MP4,CROP03,01/07/2024 19:03,Beaver,Castor_fiber,1,Good vid,Jul,CROP03_Jul,CROP_0703,adult,"EP, EW",N
1st July pm (2).MP4,CROP07,01/07/2024 19:16,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,Y
06280174.JPG,CROP01,01/07/2024 19:59,Mallard,Anas_platyrhynchos,8,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
06280175.JPG,CROP01,01/07/2024 20:01,Mallard,Anas_platyrhynchos,8,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
01010458.MP4,CROP09,01/07/2024 20:35,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010459.MP4,CROP09,01/07/2024 20:56,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010460.MP4,CROP09,01/07/2024 21:51,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010461.MP4,CROP09,01/07/2024 21:57,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
1st July pm.MP4,CROP06,01/07/2024 22:41,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
01010462.MP4,CROP09,01/07/2024 22:42,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
1st July pm (2).MP4,CROP06,01/07/2024 22:51,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,"EW, LC",N
1st July pm (3).MP4,CROP07,01/07/2024 22:52,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,Y
01010463.MP4,CROP09,01/07/2024 22:54,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
1st July pm (4).MP4,CROP07,01/07/2024 22:56,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,N
1st July pm (5).MP4,CROP07,01/07/2024 22:58,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,AL,N
1st July pm (6).MP4,CROP07,01/07/2024 23:00,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,AL,N
1st July pm (7).MP4,CROP07,01/07/2024 23:01,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,N
1st July pm (8).MP4,CROP07,01/07/2024 23:03,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,N
1st July pm (9).MP4,CROP07,01/07/2024 23:05,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,AL,N
1st July pm (10).MP4,CROP07,01/07/2024 23:08,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SG,Y
01010464.MP4,CROP09,01/07/2024 23:09,Beaver,Castor_fiber,1,Babbie,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
1st July pm (11).MP4,CROP07,01/07/2024 23:12,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,EW,Y
1st July pm (12).MP4,CROP07,01/07/2024 23:15,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
1st July pm (3).MP4,CROP06,01/07/2024 23:52,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
01010465.MP4,CROP09,01/07/2024 23:54,Beaver,Castor_fiber,1,Babbie,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010466.MP4,CROP09,02/07/2024 00:29,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010467.MP4,CROP09,02/07/2024 00:47,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010468.MP4,CROP09,02/07/2024 00:49,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010469.MP4,CROP09,02/07/2024 01:22,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010470.MP4,CROP09,02/07/2024 01:46,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010471.MP4,CROP09,02/07/2024 01:46,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010472.MP4,CROP09,02/07/2024 01:49,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010473.MP4,CROP09,02/07/2024 01:50,Beaver,Castor_fiber,1,Babbie,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
2nd July am.MP4,CROP06,02/07/2024 02:25,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
01010474.MP4,CROP09,02/07/2024 02:39,Beaver,Castor_fiber,1,Babbie,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
01010475.MP4,CROP09,02/07/2024 02:49,Beaver,Castor_fiber,1,,Jul,CROP09_Jul,CROP_0709,adult,SW,Y
07020253.MP4,CROP03,02/07/2024 04:24,Mallard,Anas_platyrhynchos,6,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
2nd July am (2).MP4,CROP06,02/07/2024 05:08,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
07020254.MP4,CROP03,02/07/2024 05:52,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
2nd July am heron good.MP4,CROP07,02/07/2024 06:41,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
2nd July am heron.MP4,CROP06,02/07/2024 07:37,Grey heron,Ardea_cinerea,1,,Jul,CROP06_Jul,CROP_0706,,,
07020255.MP4,CROP03,02/07/2024 09:21,Mallard,Anas_platyrhynchos,8,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07020256.MP4,CROP03,02/07/2024 12:01,Mallard,Anas_platyrhynchos,5,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07020257.MP4,CROP03,02/07/2024 12:47,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
2nd July pm heron (4).MP4,CROP07,02/07/2024 13:27,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
2nd July pm heron.MP4,CROP07,02/07/2024 13:27,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
2nd July pm heron (2).MP4,CROP07,02/07/2024 15:15,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
07020258.MP4,CROP03,02/07/2024 16:55,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
2nd July pm.MP4,CROP07,02/07/2024 19:12,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
2nd July pm heron (3).MP4,CROP07,02/07/2024 19:58,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
2nd July pm heron.MP4,CROP06,02/07/2024 21:03,Grey heron,Ardea_cinerea,1,,Jul,CROP06_Jul,CROP_0706,,,
06290176.JPG,CROP01,02/07/2024 21:30,Roe deer,Capreolus_capreolus,2,,Jul,CROP01_Jul,CROP_0701,,,
2nd July pm otter.MP4,CROP04,02/07/2024 22:00,Otter,Lutra_lutra,1,,Jul,CROP04_Jul,CROP_0704,adult,EW,Y
07030259.MP4,CROP03,03/07/2024 01:56,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
3rd July am.MP4,CROP06,03/07/2024 03:13,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
06300177.JPG,CROP01,03/07/2024 08:33,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP01_Jul,CROP_0701,,,
3rd July am heron.MP4,CROP04,03/07/2024 09:37,Grey heron,Ardea_cinerea,1,,Jul,CROP04_Jul,CROP_0704,,,
07030260.MP4,CROP03,03/07/2024 10:50,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07030261.MP4,CROP03,03/07/2024 12:16,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
06300178.JPG,CROP01,03/07/2024 12:50,Mallard,Anas_platyrhynchos,2,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
06300179.JPG,CROP01,03/07/2024 12:50,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP01_Jul,CROP_0701,,,
07030262.MP4,CROP03,03/07/2024 13:12,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07030263.MP4,CROP03,03/07/2024 14:35,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
3rd July pm.MP4,CROP06,03/07/2024 17:48,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
3rd July pm.MP4,CROP04,03/07/2024 18:39,Beaver,Castor_fiber,1,,Jul,CROP04_Jul,CROP_0704,adult,EW,Y
2nd July pm.MP4,CROP06,03/07/2024 19:12,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
07030264.MP4,CROP03,03/07/2024 19:32,Mallard,Anas_platyrhynchos,4,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
2nd July pm (2).MP4,CROP07,03/07/2024 19:39,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
4th July am.MP4,CROP07,04/07/2024 02:09,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
4th July am (2).MP4,CROP07,04/07/2024 02:13,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,"SW, SC",Y
4th July am otter.MP4,CROP07,04/07/2024 02:21,Otter,Lutra_lutra,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
4th July am (3).MP4,CROP07,04/07/2024 03:51,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,SW,Y
07040266.MP4,CROP03,04/07/2024 04:14,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040267.MP4,CROP03,04/07/2024 04:50,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040268.MP4,CROP03,04/07/2024 06:52,Blackbird,Turdus,1,,Jul,CROP03_Jul,CROP_0703,,,
07040269.MP4,CROP03,04/07/2024 07:22,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040270.MP4,CROP03,04/07/2024 07:28,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040271.MP4,CROP03,04/07/2024 07:29,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040272.MP4,CROP03,04/07/2024 07:30,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040273.MP4,CROP03,04/07/2024 07:32,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040274.MP4,CROP03,04/07/2024 07:32,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040275.MP4,CROP03,04/07/2024 07:33,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040278.MP4,CROP03,04/07/2024 07:41,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040281.MP4,CROP03,04/07/2024 07:43,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040282.MP4,CROP03,04/07/2024 07:43,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07040282.MP4,CROP03,04/07/2024 07:43,Mallard,Anas_platyrhynchos,4,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040283.MP4,CROP03,04/07/2024 07:44,Mallard,Anas_platyrhynchos,5,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040284.MP4,CROP03,04/07/2024 07:45,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040297.MP4,CROP03,04/07/2024 08:43,Mallard,Anas_platyrhynchos,7,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040298.MP4,CROP03,04/07/2024 08:43,Mallard,Anas_platyrhynchos,7,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040304.MP4,CROP03,04/07/2024 10:26,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
07040305.MP4,CROP03,04/07/2024 10:26,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
07040306.MP4,CROP03,04/07/2024 10:27,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
07040307.MP4,CROP03,04/07/2024 10:27,Roe deer,Capreolus_capreolus,1,,Jul,CROP03_Jul,CROP_0703,,,
07040308.MP4,CROP03,04/07/2024 10:34,Mallard,Anas_platyrhynchos,2,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07040309.MP4,CROP03,04/07/2024 10:55,Grey heron,Ardea_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07010228.JPG,CROP01,04/07/2024 17:16,Mallard,Anas_platyrhynchos,5,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
4th July pm.MP4,CROP06,04/07/2024 18:47,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EX,Y
4th July pm heron.MP4,CROP04,04/07/2024 20:10,Grey heron,Ardea_cinerea,1,,Jul,CROP04_Jul,CROP_0704,,,
07010232.JPG,CROP01,04/07/2024 21:46,Beaver,Castor_fiber,1,,Jul,CROP01_Jul,CROP_0701,adult,SW,Y
07040318.MP4,CROP03,04/07/2024 23:43,Brown rat,Rattus_norvegicus,1,,Jul,CROP03_Jul,CROP_0703,,,
05220051.MP4,CROP08,05/07/2024 01:03,Roe deer,Capreolus_capreolus,1,,Jul,CROP08_Jul,CROP_0708,,,
05220052.MP4,CROP08,05/07/2024 02:23,Beaver,Castor_fiber,1,,Jul,CROP08_Jul,CROP_0708,adult,SW,Y
5th July am.MP4,CROP07,05/07/2024 02:34,Beaver,Castor_fiber,1,,Jul,CROP07_Jul,CROP_0707,adult,"SW, LC",Y
5th July am.MP4,CROP06,05/07/2024 03:38,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
07050319.MP4,CROP03,05/07/2024 07:13,Mallard,Anas_platyrhynchos,6,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07050322.MP4,CROP03,05/07/2024 07:37,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07050331.MP4,CROP03,05/07/2024 08:08,Mallard,Anas_platyrhynchos,4,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07050332.MP4,CROP03,05/07/2024 08:08,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07050337.MP4,CROP03,05/07/2024 08:11,Mallard,Anas_platyrhynchos,1,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07050338.MP4,CROP03,05/07/2024 08:12,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
5th July pm heron (3).MP4,CROP07,05/07/2024 12:42,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
5th July pm heron.MP4,CROP07,05/07/2024 12:42,Grey heron,Ardea_cinerea,1,,Jul,CROP07_Jul,CROP_0707,,,
07050372.MP4,CROP03,05/07/2024 16:09,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
5th July pm heron.MP4,CROP02,05/07/2024 17:57,Grey heron,Ardea_cinerea,1,,Jul,CROP02_Jul,CROP_0702,,,
5th July pm.MP4,CROP06,05/07/2024 19:06,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,Y
07020331.JPG,CROP01,05/07/2024 19:26,Mallard,Anas_platyrhynchos,6,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
07020332.JPG,CROP01,05/07/2024 20:53,Mallard,Anas_platyrhynchos,5,Adult and ducklings,Jul,CROP01_Jul,CROP_0701,,,
5th July pm otter.MP4,CROP04,05/07/2024 22:05,Otter,Lutra_lutra,1,,Jul,CROP04_Jul,CROP_0704,adult,EW,Y
6th July am.MP4,CROP06,06/07/2024 00:40,Beaver,Castor_fiber,1,,Jul,CROP06_Jul,CROP_0706,adult,EW,N
07060374.MP4,CROP03,06/07/2024 04:38,Mallard,Anas_platyrhynchos,3,Ducklings,Jul,CROP03_Jul,CROP_0703,,,
07060375.MP4,CROP03,06/07/2024 05:03,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
07060376.MP4,CROP03,06/07/2024 06:14,Mallard,Anas_platyrhynchos,5,Adult and ducklings,Jul,CROP03_Jul,CROP_0703,,,
07060377.MP4,CROP03,06/07/2024 08:03,Grey wagtail,Motacilla_cinerea,1,,Jul,CROP03_Jul,CROP_0703,,,
